time	x	y	z	r	angle1	angle2
0.02289414405822754	493.3265075683594	-13.19540023803711	-17.593599319458008	-4036.8151816592854	1717.154120184054	-3990.044126085415
0.022829294204711914	498.9165954589844	-12.503800392150879	-16.67169952392578	-4014.5215077005373	1674.7910444903525	-3880.9606467083
0.022905349731445312	498.9165954589844	-12.503800392150879	-16.67169952392578	-4014.5215077005373	1674.7910444903525	-3880.9606467083
0.02280879020690918	504.39111328125	-11.826700210571289	-15.768699645996094	-3992.6923035056725	1631.8548166068495	-3771.4358773201134
0.022920608520507812	504.39111328125	-11.826700210571289	-15.768699645996094	-3992.6923035056725	1631.8548166068495	-3771.4358773201134
0.02283930778503418	509.74310302734375	-11.164600372314453	-14.88599967956543	-3971.3503114736764	1588.3853450702254	-3661.549634994215
0.024994373321533203	514.9660034179688	-10.518600463867188	-14.0246000289917	-3950.5243969571056	1544.440141908682	-3551.377144588786
0.02293086051940918	520.0537109375	-9.889300346374512	-13.185500144958496	-3930.242550600866	1500.0592249973563	-3440.9980045002735
0.02301645278930664	525.0007934570312	-9.277199745178223	-12.369600296020508	-3910.5170183121018	1455.2943114262478	-3330.492906509691
0.022928237915039062	525.0007934570312	-9.277199745178223	-12.369600296020508	-3910.5170183121018	1455.2943114262478	-3330.492906509691
0.023330211639404297	529.8018798828125	-8.68340015411377	-11.577699661254883	-3891.370542489799	1410.17962413229	-3219.9362007675654
0.023029565811157227	529.8018798828125	-8.68340015411377	-11.577699661254883	-3891.370542489799	1410.17962413229	-3219.9362007675654
0.02289748191833496	538.947998046875	-7.552000045776367	-10.069299697875977	-3854.900481594596	1319.1133729971139	-2998.9776125379426
0.02294301986694336	538.947998046875	-7.552000045776367	-10.069299697875977	-3854.900481594596	1319.1133729971139	-2998.9776125379426
0.022927284240722656	543.284912109375	-7.015500068664551	-9.354000091552734	-3837.6057618742534	1273.2477491828286	-2888.730553305073
0.023311853408813477	547.460205078125	-6.499100208282471	-8.665399551391602	-3820.9587631711534	1227.2159309144233	-2778.741314153003
0.022889375686645508	547.460205078125	-6.499100208282471	-8.665399551391602	-3820.9587631711534	1227.2159309144233	-2778.741314153003
0.022854328155517578	551.4705810546875	-6.002900123596191	-8.003899574279785	-3804.970856684788	1181.0752115431865	-2669.0846825860867
0.029929637908935547	555.3139038085938	-5.527599811553955	-7.369999885559082	-3789.642042415157	1134.8599233445088	-2559.840694354598
0.02298736572265625	558.9880981445312	-5.0731000900268555	-6.763999938964844	-3774.9955001150724	1088.621674069933	-2451.0841369628906
0.022845029830932617	558.9880981445312	-5.0731000900268555	-6.763999938964844	-3774.9955001150724	1088.621674069933	-2451.0841369628906
0.023427963256835938	562.4918823242188	-4.639699935913086	-6.186200141906738	-3761.0198585850417	1042.4063858712555	-2342.900731760985
0.022704362869262695	565.82421875	-4.227499961853027	-5.636600017547607	-3747.737422870223	996.2598715618158	-2235.3707331760675
0.02290058135986328	568.9844970703125	-3.8364999294281006	-5.115300178527832	-3735.1320108790305	950.2337388931566	-2128.5746143122387
0.022902727127075195	568.9844970703125	-3.8364999294281006	-5.115300178527832	-3735.1320108790305	950.2337388931566	-2128.5746143122387
0.02309560775756836	571.9727172851562	-3.466900110244751	-4.622499942779541	-3723.21980470305	904.3681697480997	-2022.603782119265
0.023619651794433594	574.7891845703125	-3.118499994277954	-4.1579999923706055	-3711.9898704966163	858.7146625397311	-1917.5389283781597
0.022847414016723633	574.7891845703125	-3.118499994277954	-4.1579999923706055	-3711.9898704966163	858.7146625397311	-1917.5389283781597
0.023110151290893555	577.4348754882812	-2.7911999225616455	-3.72160005569458	-3701.436522659982	813.330565288568	-1813.4713507002325
0.02288055419921875	579.9110107421875	-2.4848999977111816	-3.313199996948242	-3691.565009439067	768.256059877432	-1710.498688327279
0.02382206916809082	582.2192993164062	-2.199399948120117	-2.932499885559082	-3682.35871138846	723.5541252573584	-1608.712785562892
0.023099899291992188	582.2192993164062	-2.199399948120117	-2.932499885559082	-3682.35871138846	723.5541252573584	-1608.712785562892
0.022782325744628906	584.3624267578125	-1.9342999458312988	-2.5790998935699463	-3673.817191154334	679.2706835801434	-1508.21084429504
0.023123979568481445	586.3424072265625	-1.6893999576568604	-2.252500057220459	-3665.9236106143635	635.4687684660504	-1409.1133555029608
0.022947311401367188	586.3424072265625	-1.6893999576568604	-2.252500057220459	-3665.9236106143635	635.4687684660504	-1409.1133555029608
0.022909164428710938	588.1627807617188	-1.4642000198364258	-1.952299952507019	-3658.660475615483	592.1999876666221	-1311.517849089993
0.023116111755371094	589.8272094726562	-1.2582000494003296	-1.6777000427246094	-3652.02231923486	549.5331150710962	-1215.5445973584606
0.02380061149597168	591.3397216796875	-1.0712000131607056	-1.4283000230789185	-3645.9975515960887	507.52549869999	-1121.3139819491441
0.022716045379638672	591.3397216796875	-1.0712000131607056	-1.4283000230789185	-3645.9975515960887	507.52549869999	-1121.3139819491441
0.02286219596862793	592.7047119140625	-0.902400016784668	-1.2030999660491943	-3640.551621746865	466.25159804228764	-1028.9579743792297
0.023766517639160156	593.927490234375	-0.7511000037193298	-1.0015000104904175	-3635.679062764356	425.78024165645525	-938.6196986884828
0.02286505699157715	593.927490234375	-0.7511000037193298	-1.0015000104904175	-3635.679062764356	425.78024165645525	-938.6196986884828
0.02312755584716797	595.968017578125	-0.49869999289512634	-0.664900004863739	-3627.538814666165	347.55478087504196	-764.6159093091442
0.022956371307373047	595.968017578125	-0.49869999289512634	-0.664900004863739	-3627.538814666165	347.55478087504196	-764.6159093091442
0.022005319595336914	596.7982788085938	-0.3959999978542328	-0.527999997138977	-3624.231107675346	309.97261120255587	-681.2827845287931
0.02264118194580078	596.7982788085938	-0.3959999978542328	-0.527999997138977	-3624.231107675346	309.97261120255587	-681.2827845287931
0.022605180740356445	597.5106811523438	-0.3077999949455261	-0.4104999899864197	-3621.38787044841	273.5426775209463	-600.6611441351046
0.02282428741455078	598.11279296875	-0.23340000212192535	-0.31119999289512634	-3618.985923232546	238.35668746073534	-522.9573097957926
0.022758007049560547	598.11279296875	-0.23340000212192535	-0.31119999289512634	-3618.985923232546	238.35668746073534	-522.9573097957926
0.02285027503967285	599.0172119140625	-0.12150000035762787	-0.16200000047683716	-3615.3801596088774	172.26115305712267	-377.3407632378256
0.02316904067993164	599.0172119140625	-0.12150000035762787	-0.16200000047683716	-3615.3801596088774	172.26115305712267	-377.3407632378256
0.022981882095336914	599.3364868164062	-0.0820000022649765	-0.10939999669790268	-3614.107678650291	141.6382121432359	-310.0356721574334
0.02710700035095215	599.3364868164062	-0.0820000022649765	-0.10939999669790268	-3614.107678650291	141.6382121432359	-310.0356721574334
0.0256803035736084	599.5792846679688	-0.052000001072883606	-0.06930000334978104	-3613.1389399243008	112.85541695394333	-246.8694243461463
0.022950172424316406	599.755126953125	-0.03020000085234642	-0.040300000458955765	-3612.4393924786027	86.14777000087082	-188.3350269050355
0.023111343383789062	599.8742065429688	-0.01549999974668026	-0.02070000022649765	-3611.96377019214	61.77898197417046	-134.9828076210751
0.024678707122802734	599.9468994140625	-0.006500000134110451	-0.008700000122189522	-3611.6713991590364	40.133121286987496	-87.64968404344692
0.022949695587158203	599.9468994140625	-0.006500000134110451	-0.008700000122189522	-3611.6713991590364	40.133121286987496	-87.64968404344692
0.026923179626464844	599.984375	-0.0017999999690800905	-0.0024999999441206455	-3611.522261504155	21.74904543882722	-47.47643212603915
0.023433446884155273	599.9981079101562	-0.00019999999494757503	-0.0003000000142492354	-3611.470653752612	7.457961607131229	-16.28025531009504
0.027178525924682617	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.03212141990661621	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.024824857711791992	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.024175643920898438	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.02915811538696289	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.023197650909423828	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.023439884185791016	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.023649215698242188	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.05033397674560547	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.027040719985961914	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.023627281188964844	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.02327704429626465	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.024559974670410156	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.02424001693725586	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.024566173553466797	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.022933244705200195	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.023062705993652344	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.023245811462402344	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.024466991424560547	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.024126768112182617	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.042135000228881836	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.023509740829467773	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.022847890853881836	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.022765398025512695	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.022917747497558594	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.022937774658203125	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.02306842803955078	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.026340961456298828	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.025469303131103516	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.023833513259887695	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.027750253677368164	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.02315044403076172	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.023442983627319336	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.023022174835205078	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.023978471755981445	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.025002717971801758	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.023628711700439453	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.023280620574951172	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.02347540855407715	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.023103713989257812	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.023180484771728516	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.031954288482666016	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.024439334869384766	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.02546525001525879	600.0	0.0	0.0	-3611.4649681528663	0.0	0.0
0.03232240676879883	598.4918823242188	0.0	0.0	-3593.3101921324514	214.21720267860752	-467.4611547190672
0.022945880889892578	595.3114013671875	0.0	0.0	-3555.017240487846	377.7707093840192	-824.62927338424
0.02408432960510254	592.8084106445312	0.0	0.0	-3524.8872793404157	467.9140346065448	-1021.6548215052125
0.024173259735107422	589.6123046875	0.0	0.0	-3486.416543365284	562.431226110762	-1228.4369134599235
0.022744178771972656	585.6743774414062	0.0	0.0	-3439.0089192967503	660.5885135140388	-1443.428027402064
0.022810697555541992	580.9580078125	0.0	0.0	-3382.228584046576	761.7439707373358	-1665.298061006388
0.023224353790283203	575.4381103515625	0.0	0.0	-3315.7833852585713	865.3070061070144	-1892.8376216038016
0.025046348571777344	561.9489135742188	0.0	0.0	-3153.3936907531347	1077.5063265660765	-2360.596723617262
0.025299787521362305	553.9896240234375	0.0	0.0	-3057.58083853752	1185.1395406540792	-2598.8102323690036
0.02301764488220215	545.2470092773438	0.0	0.0	-2952.3325148661424	1293.150956463662	-2838.65157206347
0.02516627311706543	535.756103515625	0.0	0.0	-2838.084105473415	1401.0764322463115	-3079.198144803381
0.02289891242980957	514.7282104492188	0.0	0.0	-2584.943273264891	1614.800641491155	-3558.7719230894827
0.02382802963256836	503.32080078125	0.0	0.0	-2447.6159211176973	1719.659282903003	-3795.9421242877934
0.023502588272094727	491.4237060546875	0.0	0.0	-2304.395444833549	1822.540100972364	-4030.0969895283883
0.022906780242919922	479.13140869140625	0.0	0.0	-2156.4229005461284	1922.9503072750795	-4260.244381655553
0.02331995964050293	466.55059814453125	0.0	0.0	-2004.9707692140225	2020.3909904334196	-4485.318906747611
0.02299785614013672	460.1883850097656	0.0	0.0	-1928.3789616481513	2067.833165454257	-4595.612106809191
0.023050785064697266	453.7994079589844	0.0	0.0	-1851.466136373532	2114.3350297478355	-4704.219745222929
0.02550053596496582	447.40020751953125	0.0	0.0	-1774.4331481350455	2159.8279187633734	-4810.987436088028
0.03099346160888672	447.40020751953125	0.0	0.0	-1774.4331481350455	2159.8279187633734	-4810.987436088028
0.023246049880981445	434.6394958496094	0.0	0.0	-1620.81972353018	2247.5464450325935	-5018.411672798691
0.022852182388305664	434.6394958496094	0.0	0.0	-1620.81972353018	2247.5464450325935	-5018.411672798691
0.02300095558166504	428.3109130859375	0.0	0.0	-1544.6292974387004	2289.6515913070384	-5118.804494286798
0.02405381202697754	422.0375061035156	0.0	0.0	-1469.1095534403612	2330.5299600977805	-5216.829919511345
0.02287125587463379	422.0375061035156	0.0	0.0	-1469.1095534403612	2330.5299600977805	-5216.829919511345
0.023593425750732422	415.8337097167969	0.0	0.0	-1394.4267953277392	2370.141314852769	-5312.3904185689935
0.02305150032043457	415.8337097167969	0.0	0.0	-1394.4267953277392	2370.141314852769	-5312.3904185689935
0.023001670837402344	403.6897888183594	0.0	0.0	-1248.2369052376716	2445.460422783141	-5495.795620474845
0.024983882904052734	403.6897888183594	0.0	0.0	-1248.2369052376716	2445.460422783141	-5495.795620474845
0.023276805877685547	397.7749938964844	0.0	0.0	-1177.0337341697352	2481.1165682069814	-5583.485500068421
0.023354768753051758	391.9808044433594	0.0	0.0	-1107.2809377293677	2515.414073968389	-5668.429234984574
0.025860071182250977	391.9808044433594	0.0	0.0	-1107.2809377293677	2515.414073968389	-5668.429234984574
0.032566070556640625	386.3179016113281	0.0	0.0	-1039.1101594183854	2548.3470357907045	-5750.564283626095
0.02325439453125	380.7965087890625	0.0	0.0	-972.6419995544821	2579.9045198282615	-5829.856095040679
0.0248870849609375	375.4258117675781	0.0	0.0	-907.9910995094639	2610.0917743269806	-5906.253061476787
0.027256488800048828	370.21429443359375	0.0	0.0	-845.2547705097562	2638.9031136871145	-5979.737688781349
0.044283390045166016	365.17041015625	0.0	0.0	-784.5305971279265	2666.344660862236	-6050.281548955638
0.04929828643798828	355.61151123046875	0.0	0.0	-669.4624226564055	2717.16889302442	-6182.461246563371
0.02293872833251953	351.10870361328125	0.0	0.0	-615.2560240144182	2740.5745390873803	-6244.07958984375
0.02450704574584961	351.10870361328125	0.0	0.0	-615.2560240144182	2740.5745390873803	-6244.07958984375
0.03700423240661621	342.680908203125	0.0	0.0	-513.7968245585253	2783.47063975729	-6358.3623315118675
0.02355647087097168	342.680908203125	0.0	0.0	-513.7968245585253	2783.47063975729	-6358.3623315118675
0.026201725006103516	338.7632141113281	0.0	0.0	-466.635649371299	2803.001330916289	-6411.043786698845
0.022854089736938477	338.7632141113281	0.0	0.0	-466.635649371299	2803.001330916289	-6411.043786698845
0.022671222686767578	335.0469055175781	0.0	0.0	-421.89935514122055	2821.2936547151794	-6460.761732356563
0.022139310836791992	331.5338134765625	0.0	0.0	-379.6108209403457	2838.364886630113	-6507.544596483753
0.02269721031188965	328.22509765625	0.0	0.0	-339.77578703764897	2854.2554818900526	-6551.420807079145
0.024415969848632812	325.1210021972656	0.0	0.0	-302.41147424005396	2868.9936498168167	-6592.419666849124
0.023106098175048828	325.1210021972656	0.0	0.0	-302.41147424005396	2868.9936498168167	-6592.419666849124
0.023128509521484375	322.2214050292969	0.0	0.0	-267.5063746749975	2882.6082557629625	-6630.5809749919135
0.02272820472717285	322.2214050292969	0.0	0.0	-267.5063746749975	2882.6082557629625	-6630.5809749919135
0.0228121280670166	317.03009033203125	0.0	0.0	-205.01082262415795	2906.6216049680284	-6698.573750295456
0.022695302963256836	317.03009033203125	0.0	0.0	-205.01082262415795	2906.6216049680284	-6698.573750295456
0.023339271545410156	314.73419189453125	0.0	0.0	-177.36878972144643	2917.094917054389	-6728.520241512614
0.023395299911499023	312.63360595703125	0.0	0.0	-152.08280921741655	2926.5935861380995	-6755.846983308245
0.022885560989379883	312.63360595703125	0.0	0.0	-152.08280921741655	2926.5935861380995	-6755.846983308245
0.02296137809753418	310.724609375	0.0	0.0	-129.1012733605257	2935.1521631714645	-6780.6287631867035
0.02293086051940918	309.002197265625	0.0	0.0	-108.36688196583158	2942.8279415057723	-6802.93949394469
0.024455785751342773	307.460693359375	0.0	0.0	-89.81082697582852	2949.643882216921	-6822.871457239625
0.023067474365234375	307.460693359375	0.0	0.0	-89.81082697582852	2949.643882216921	-6822.871457239625
0.022953271865844727	306.0942077636719	0.0	0.0	-73.35860106595761	2955.6572786562	-6840.521745621018
0.0231168270111084	304.8952941894531	0.0	0.0	-58.929936141724795	2960.9024630989998	-6855.976517792719
0.022920846939086914	304.8952941894531	0.0	0.0	-58.929936141724795	2960.9024630989998	-6855.976517792719
0.022851228713989258	303.8562927246094	0.0	0.0	-46.421657701966105	2965.4255763740293	-6869.361731656797
0.022844314575195312	302.9685974121094	0.0	0.0	-35.73630417987799	2969.2718846023463	-6880.781040070163
0.023138761520385742	302.2229919433594	0.0	0.0	-26.759235912067872	2972.493651566232	-6890.365649180807
0.022937536239624023	302.2229919433594	0.0	0.0	-26.759235912067872	2972.493651566232	-6890.365649180807
0.023533105850219727	301.60919189453125	0.0	0.0	-19.370064424101713	2975.142047663403	-6898.253325444118
0.022902965545654297	301.1167907714844	0.0	0.0	-13.442675494084693	2977.2573094459094	-6904.576587069566
0.023026466369628906	301.1167907714844	0.0	0.0	-13.442675494084693	2977.2573094459094	-6904.576587069566
0.023073911666870117	300.7340087890625	0.0	0.0	-8.833758010985745	2978.9026345416996	-6909.489382604125
0.022893667221069336	300.4483947753906	0.0	0.0	-5.400000009567115	2980.1235077487436	-6913.146535302423
0.023789644241333008	300.24749755859375	0.0	0.0	-2.9751592001337914	2980.983345371902	-6915.7260481718995
0.02313065528869629	300.24749755859375	0.0	0.0	-2.9751592001337914	2980.983345371902	-6915.7260481718995
0.02291083335876465	300.11700439453125	0.0	0.0	-1.4044585619952268	2981.5451263622112	-6917.399801266421
0.022834062576293945	300.0426025390625	0.0	0.0	-0.5101910703311301	2981.860458471213	-6918.357168792919
0.022887229919433594	300.0426025390625	0.0	0.0	-0.5101910703311301	2981.860458471213	-6918.357168792919
0.023614168167114258	300.0090026855469	0.0	0.0	-0.10891719928877368	2982.0039105263486	-6918.787087604498
0.0229489803314209	300.00030517578125	0.0	0.0	0.0	2982.043928401485	-6918.89598870733
0.022795438766479492	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.023099184036254883	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.0228574275970459	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.022971391677856445	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.02312493324279785	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.025187969207763672	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.023103952407836914	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.022996187210083008	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.023485183715820312	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.023230791091918945	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.024465322494506836	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.02396702766418457	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.023873567581176758	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.0231015682220459	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.02683854103088379	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.022983551025390625	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.02336573600769043	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.027299165725708008	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.024036169052124023	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.024506092071533203	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.02324199676513672	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.027658700942993164	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.023099899291992188	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.03137993812561035	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.023541927337646484	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.023479938507080078	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.023462533950805664	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.02495121955871582	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.024660825729370117	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.023094892501831055	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.02297830581665039	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.02358698844909668	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.022787809371948242	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.023160934448242188	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.023216724395751953	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.023496627807617188	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.031067848205566406	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
0.02382683753967285	300.0	0.0	0.0	0.0	2982.043928401485	-6918.902111660903
